FileName,JapaneseString
SoulRPG/Database/AilmentSequences/101053.OnAdded.asset,{Actor}の魔法が強化された。
SoulRPG/Database/AilmentSequences/101053.OnRemoved.asset,{Actor}の魔法強化が解除された。
SoulRPG/Database/AilmentSequences/101054.OnAdded.asset,{Actor}の雷撃が強化された。
SoulRPG/Database/AilmentSequences/101054.OnRemoved.asset,{Actor}の火炎強化が解除された。
SoulRPG/Database/AilmentSequences/101055.OnAdded.asset,{Actor}の火炎が強化された。
SoulRPG/Database/AilmentSequences/101055.OnRemoved.asset,{Actor}の雷撃強化が解除された。
SoulRPG/Database/AilmentSequences/101056.OnAdded.asset,{Actor}はかつてのルクスオラの加護を得た。
SoulRPG/Database/AilmentSequences/101056.OnRemoved.asset,{Actor}のルクスオラの加護が解除された。
SoulRPG/Database/AilmentSequences/101056.OnTurnStart.asset,{Actor}の黄金色の魂が輝く。
SoulRPG/Database/AilmentSequences/101057.OnAdded.asset,{Actor}は元気になり、スタミナが回復するようになった。
SoulRPG/Database/AilmentSequences/101057.OnRemoved.asset,{Actor}の気力回復が解除された。
SoulRPG/Database/AilmentSequences/101057.OnTurnEnd.asset,{Actor}は元気はつらつとしている。
SoulRPG/Database/BattleCharacterSequences/Enemy.0.OnAppearance.asset,{Actor}が現れた。
SoulRPG/Database/BattleCharacterSequences/Enemy.0.OnDeadMessage.asset,{Actor}を倒した。
SoulRPG/Database/BattleCharacterSequences/Enemy.19901.OnDeadMessage.1.asset,{Actor}「貴様・・・その力は・・・」
SoulRPG/Database/BattleCharacterSequences/Enemy.19901.OnDeadMessage.1.asset,{Actor}「そうか・・・私では無いのか・・・」
SoulRPG/Database/BattleCharacterSequences/Enemy.19901.OnDeadMessage.1.asset,{Actor}「ぐおおおおおおおおおお」
SoulRPG/Database/BattleCharacterSequences/Enemy.19901.OnDeadMessage.2.asset,{Actor}「まさか・・・<color=#FFAAAA>{SealedName}</color>なのか・・・？」
SoulRPG/Database/BattleCharacterSequences/Enemy.19901.OnDeadMessage.3.asset,{Actor}を倒したことで{Target}の最大BPが<color=#88FF88>1</color>増えた。
SoulRPG/Database/BattleCharacterSequences/Enemy.19902.OnDeadMessage.asset,{Actor}「どうやら私の・・・負けのようですね・・・」
SoulRPG/Database/BattleCharacterSequences/Enemy.19902.OnDeadMessage.asset,{Actor}「くっ・・・後は任せました・・・」
SoulRPG/Database/BattleCharacterSequences/Enemy.19903.OnDeadMessage.asset,{Actor}「何故だ！？何故炎が効かない！？」
SoulRPG/Database/BattleCharacterSequences/Enemy.19903.OnDeadMessage.asset,{Actor}「うおおおおおお。{SealedName}様ぁ！」
SoulRPG/Database/BattleCharacterSequences/Enemy.19903.OnDeadMessage.asset,{Actor}「後は頼みましたぞおおお！」
SoulRPG/Database/BattleCharacterSequences/Enemy.19906.OnDeadMessage.asset,{Actor}「まさか・・・」
SoulRPG/Database/BattleCharacterSequences/Enemy.19906.OnDeadMessage.asset,{Actor}「私の・・・連撃が・・・」
SoulRPG/Database/BattleCharacterSequences/Enemy.19906.OnDeadMessage.asset,{Actor}「敗れる・・・のか・・・？」
SoulRPG/Database/BattleCharacterSequences/Enemy.19907.OnDeadMessage.asset,{Actor}「くっ・・・」
SoulRPG/Database/BattleCharacterSequences/Enemy.19907.OnDeadMessage.asset,{Actor}「お父様・・・申し訳ありません・・・」
SoulRPG/Database/BattleCharacterSequences/Enemy.19907.OnDeadMessage.asset,{Actor}「私は・・・私・・・は・・・」
SoulRPG/Database/BattleCharacterSequences/Enemy.19908.OnAppearance.asset,{Actor}「俺は舞い戻ってきた・・・」
SoulRPG/Database/BattleCharacterSequences/Enemy.19908.OnAppearance.asset,{Actor}「お前をこの先には行かせない・・・！」
SoulRPG/Database/BattleCharacterSequences/Enemy.19908.OnDeadMessage.0.asset,{Actor}「くそ・・・これでも駄目なのか・・・！」
SoulRPG/Database/BattleCharacterSequences/Enemy.19908.OnDeadMessage.0.asset,{Actor}「行くな！{Target}！」
SoulRPG/Database/BattleCharacterSequences/Enemy.19908.OnDeadMessage.0.asset,{Actor}「お前は・・・お前は・・・！」
SoulRPG/Database/BattleCharacterSequences/Enemy.19908.OnDeadMessage.1.asset,{Actor}「やはり・・・お前は<color=#FFAAAA>{SealedName}</color>だな・・・？」
SoulRPG/Database/BattleCharacterSequences/Enemy.19908.OnDeadMessage.1.asset,{Actor}「お前ならこの世界を変えられるはずだ・・・」
SoulRPG/Database/BattleCharacterSequences/Enemy.19908.OnDeadMessage.1.asset,{Actor}「正しき・・・道を・・・選ぶんだ・・・！」
SoulRPG/Database/BattleCharacterSequences/Player.OnDeadMessage.asset,{Actor}は倒れてしまった。
SoulRPG/Database/Effects/Player.Recovery.asset,どうやら安全な場所に移動したようだ。
SoulRPG/Database/Effects/SealedNameSubmit.asset,私の名前は・・・？
SoulRPG/Database/Effects/SealedNameSubmit.asset,その名前を思い出すと頭痛がする・・・。
SoulRPG/Database/EnemyAI/0.asset,{Actor}にはまだ考える脳みそが搭載されていない。
SoulRPG/Database/EnemyAI/10101.1.asset,{Actor}は様子を見ている。
SoulRPG/Database/EnemyAI/10101.2.asset,{Actor}は{Target}に襲いかかる。
SoulRPG/Database/EnemyAI/10102.asset,{Actor}はがむしゃらに武器を振り回してきた。
SoulRPG/Database/EnemyAI/10103.1.asset,{Actor}はゆっくりとこちらに近づいてくる。
SoulRPG/Database/EnemyAI/10103.2.asset,{Actor}は突然のしかかってきた。
SoulRPG/Database/EnemyAI/10104.asset,{Actor}は奇声をあげながら持っているナイフで襲いかかる。
SoulRPG/Database/EnemyAI/10105.asset,{Actor}は毒玉を投げてきた。
SoulRPG/Database/EnemyAI/10201.asset,{Actor}は手に持つ銛で突いてきた。
SoulRPG/Database/EnemyAI/10202.asset,{Actor}はツタを絡ませてきた。
SoulRPG/Database/EnemyAI/10203.1.asset,{Actor}は急に叫びだした。
SoulRPG/Database/EnemyAI/10203.2.asset,{Actor}は爪で引っ掻いてきた。
SoulRPG/Database/EnemyAI/10204.asset,{Actor}は素早い動きで翻弄してきた。
SoulRPG/Database/EnemyAI/10205.asset,{Actor}は大剣を振り回してきた。
SoulRPG/Database/EnemyAI/10206.asset,{Actor}は溶岩を纏った両拳を振り下ろしてきた。
SoulRPG/Database/EnemyAI/10207.asset,{Actor}は塩酸を振り撒いてきた。
SoulRPG/Database/EnemyAI/10208.asset,{Actor}は素早く噛み付いてきた。
SoulRPG/Database/EnemyAI/10209.asset,{Actor}は目玉が白く輝いた。
SoulRPG/Database/EnemyAI/10210.asset,{Actor}は霊剣で立ち向かってきた。
SoulRPG/Database/EnemyAI/10301.asset,{Actor}は朽ちた特大剣を振り回してきた。
SoulRPG/Database/EnemyAI/10302.asset,{Actor}は根を{Target}に張り巡らせた。
SoulRPG/Database/EnemyAI/10303.1.asset,{Actor}は自然の力をその身に宿した。
SoulRPG/Database/EnemyAI/10303.2.asset,{Actor}は大きな拳で殴りかかってきた。
SoulRPG/Database/EnemyAI/10304.1.asset,{Actor}は劇毒を持つ牙で噛み付いてきた。
SoulRPG/Database/EnemyAI/10304.2.asset,{Actor}は{Target}に巻き付いてきた。
SoulRPG/Database/EnemyAI/10305.1.asset,{Actor}は突然姿を変えた。
SoulRPG/Database/EnemyAI/10305.2.asset,{Actor}は電光石火してきた。
SoulRPG/Database/EnemyAI/10305.3.asset,{Actor}は雷の爪で引っ掻いてきた。
SoulRPG/Database/EnemyAI/10306.1.asset,{Actor}は白い波動を放った。
SoulRPG/Database/EnemyAI/10306.2.asset,{Actor}は血の触手を巻き付けてきた。
SoulRPG/Database/EnemyAI/10307.1.asset,{Actor}は氷の息吹で攻撃してきた。
SoulRPG/Database/EnemyAI/10307.2.asset,{Actor}は大きな氷柱を放つ。
SoulRPG/Database/EnemyAI/10308.asset,{Actor}は裂傷の風起こしをした。
SoulRPG/Database/EnemyAI/10309.asset,{Actor}は突風を仕掛けた。
SoulRPG/Database/EnemyAI/10309.asset,さらに稲妻が襲いかかる。
SoulRPG/Database/EnemyAI/10310.1.asset,{Actor}は力を蓄えている。
SoulRPG/Database/EnemyAI/10310.2.asset,{Actor}は業火で焼き尽くしてきた。
>>>>>>> 1428d424da51d63f468f9f4f1c72ddb3144ee69c
SoulRPG/Database/EnemyAI/19901.1.1.asset,{Actor}「この私をここまで追い込むとは・・・」
SoulRPG/Database/EnemyAI/19901.1.1.asset,{Actor}「貴様は必ず地獄へ落とす」
SoulRPG/Database/EnemyAI/19901.1.1.asset,{Actor}「うおおおお！」
SoulRPG/Database/EnemyAI/19901.1.1.asset,{Actor}は真の姿へと変身した。
SoulRPG/Database/EnemyAI/19901.1.1.asset,{Actor}「このウォローボットが貴様を灰にしてくれる」
<<<<<<< HEAD
SoulRPG/Database/EnemyAI/19903.2.asset,{Actor}は獄炎槍を投げつけてきた。
SoulRPG/Database/EnemyAI/10305.3.asset,{Actor}は雷の爪で引っ掻いてきた。
SoulRPG/Database/EnemyAI/10306.2.asset,{Actor}は血の触手を巻き付けてきた。
SoulRPG/Database/EnemyAI/19910.3.asset,{Actor}は魔力の塊を爆発させた。
SoulRPG/Database/EnemyAI/19910.1.asset,{Actor}「無駄です」
SoulRPG/Database/EnemyAI/19910.1.asset,さらに{Actor}は白い魔法弾を放ってきた。
SoulRPG/Database/EnemyAI/10305.1.asset,{Actor}は突然姿を変えた。
SoulRPG/Database/EnemyAI/10208.asset,{Actor}は素早く噛み付いてきた。
SoulRPG/Database/EnemyAI/10101.2.asset,{Actor}は{Target}に襲いかかる。
SoulRPG/Database/EnemyAI/19909.3.asset,{Actor}は全てを超越した力を放った。
SoulRPG/Database/EnemyAI/19911.1.asset,{Actor}は果てしなく黒い魔力を放った。
SoulRPG/Database/EnemyAI/19911.1.asset,{Actor}「慈悲など無い」
SoulRPG/Database/EnemyAI/10304.1.asset,{Actor}は劇毒を持つ牙で噛み付いてきた。
SoulRPG/Database/EnemyAI/10308.asset,{Actor}は裂傷の風起こしをした。
SoulRPG/Database/EnemyAI/19906.1.2.asset,{Actor}「一つ！」
SoulRPG/Database/EnemyAI/19907.1.1.asset,{Actor}はナイフに何か塗布した。
SoulRPG/Database/EnemyAI/19907.1.1.asset,{Actor}「・・・！」
SoulRPG/Database/EnemyAI/19907.1.1.asset,さらに反撃の体勢を取った。
SoulRPG/Database/EnemyAI/19910.5.asset,{Actor}「終わらせます」
SoulRPG/Database/EnemyAI/19910.5.asset,{Actor}は白い魔力を増幅させている。
SoulRPG/Database/EnemyAI/10103.1.asset,{Actor}はゆっくりとこちらに近づいてくる。
SoulRPG/Database/EnemyAI/19906.2.1.asset,{Actor}「まだだ！」
SoulRPG/Database/EnemyAI/10307.2.asset,{Actor}は大きな氷柱を放つ。
SoulRPG/Database/EnemyAI/19903.1.2.asset,{Actor}は熱された槍で攻撃してきた。
SoulRPG/Database/EnemyAI/19911.3.1.asset,{Actor}「時よ止まれ！」
SoulRPG/Database/EnemyAI/10202.asset,{Actor}はツタを絡ませてきた。
=======
SoulRPG/Database/EnemyAI/19901.1.2.asset,{Actor}は手に持つ槍で鋭く突いてきた。
SoulRPG/Database/EnemyAI/19901.2.asset,{Actor}の黒炎槍が滾り、{Target}を襲う。
>>>>>>> 1428d424da51d63f468f9f4f1c72ddb3144ee69c
SoulRPG/Database/EnemyAI/19902.1.1.asset,{Actor}「あなたを甘く見ていました」
SoulRPG/Database/EnemyAI/19902.1.1.asset,{Actor}「失礼しました。ここからは本気で行かせていただきます」
SoulRPG/Database/EnemyAI/19902.1.1.asset,{Actor}「その身、稲妻とともに裂かれることでしょう」
SoulRPG/Database/EnemyAI/19902.1.1.asset,{Actor}は蒼い稲妻を纏って急突進してきた。
<<<<<<< HEAD
SoulRPG/Database/EnemyAI/19905.5.asset,{Actor}に集う星が襲いかかる。
SoulRPG/Database/EnemyAI/19902.2.2.asset,{Actor}は雷を纏った武術で攻撃してきた。
SoulRPG/Database/EnemyAI/19904.1.2.1.asset,{Actor}は大きく紫炎を纏う尻尾で攻撃してきた。
SoulRPG/Database/EnemyAI/0.asset,{Actor}にはまだ考える脳みそが搭載されていない。
SoulRPG/Database/EnemyAI/19904.1.1.asset,{Actor}は面妖な踊りを行った。
SoulRPG/Database/EnemyAI/19909.2.2.asset,{Actor}は静かに大剣を振り下ろす。
SoulRPG/Database/EnemyAI/19909.1.3.asset,{Actor}は勝利を誓った。
SoulRPG/Database/EnemyAI/10204.asset,{Actor}は素早い動きで翻弄してきた。
SoulRPG/Database/EnemyAI/10310.1.asset,{Actor}は力を蓄えている。
SoulRPG/Database/EnemyAI/10105.asset,{Actor}は毒玉を投げてきた。
SoulRPG/Database/EnemyAI/19905.1.asset,{Actor}はさらに魔力を溜め込んでいるようだ。
SoulRPG/Database/EnemyAI/19905.1.asset,{Actor}は自分自身にプロテクターを展開した。
SoulRPG/Database/EnemyAI/19909.1.1.asset,{Actor}は精神を統一した。
SoulRPG/Database/EnemyAI/19909.1.1.asset,{Actor}は加護を授かった。
SoulRPG/Database/EnemyAI/10303.2.asset,{Actor}は大きな拳で殴りかかってきた。
SoulRPG/Database/EnemyAI/19905.3.asset,{Actor}は溜めた魔力で何かしてくるようだ。
SoulRPG/Database/EnemyAI/19905.3.asset,{Actor}「星よ！我の味方となれ！」
SoulRPG/Database/EnemyAI/10206.asset,{Actor}は溶岩を纏った両拳を振り下ろしてきた。
SoulRPG/Database/EnemyAI/10203.1.asset,{Actor}は急に叫びだした。
SoulRPG/Database/EnemyAI/19908.1.2.asset,{Actor}は炎を纏った大きな槍を振り回してきた。
SoulRPG/Database/EnemyAI/10302.asset,{Actor}は根を{Target}に張り巡らせた。
SoulRPG/Database/EnemyAI/19902.1.2.asset,{Actor}は剣に雷を纏わせて攻撃してきた。
SoulRPG/Database/EnemyAI/19905.4.asset,{Actor}は大きな隕石を降らせてきた。
SoulRPG/Database/EnemyAI/10201.asset,{Actor}は手に持つ銛で突いてきた。
=======
SoulRPG/Database/EnemyAI/19902.1.2.asset,{Actor}は剣に雷を纏わせて攻撃してきた。
SoulRPG/Database/EnemyAI/19902.2.1.asset,{Actor}は黄金に輝く稲妻を放ってきた。
SoulRPG/Database/EnemyAI/19902.2.2.asset,{Actor}は雷を纏った武術で攻撃してきた。
>>>>>>> 1428d424da51d63f468f9f4f1c72ddb3144ee69c
SoulRPG/Database/EnemyAI/19903.1.1.asset,{Actor}「我はまだ燃え尽きておらぬ」
SoulRPG/Database/EnemyAI/19903.1.1.asset,{Actor}「ここからが俺の本気だ」
SoulRPG/Database/EnemyAI/19903.1.1.asset,{Actor}「この獄炎で貴様を焼き尽くす」
SoulRPG/Database/EnemyAI/19903.1.1.asset,{Actor}は赤黒い炎を纏った。
<<<<<<< HEAD
SoulRPG/Database/EnemyAI/19902.2.1.asset,{Actor}は黄金に輝く稲妻を放ってきた。
SoulRPG/Database/EnemyAI/10102.asset,{Actor}はがむしゃらに武器を振り回してきた。
SoulRPG/Database/EnemyAI/19904.1.2.2.asset,{Actor}は紫炎弾を吐き出してきた。
SoulRPG/Database/EnemyAI/19905.2.asset,{Actor}は小さな星つぶてを放ってきた。
SoulRPG/Database/EnemyAI/10310.2.asset,{Actor}は業火で焼き尽くしてきた。
SoulRPG/Database/EnemyAI/10207.asset,{Actor}は塩酸を振り撒いてきた。
SoulRPG/Database/EnemyAI/19909.2.1.asset,{Actor}静かに大剣を構えた。
SoulRPG/Database/EnemyAI/19908.1.3.asset,{Actor}は雷を纏った大きな槍を振り回してきた。
SoulRPG/Database/EnemyAI/19908.1.1.asset,{Actor}は朱い雷を身に纏った。
SoulRPG/Database/EnemyAI/19908.1.1.asset,{Actor}「うおおおおおお！」
SoulRPG/Database/EnemyAI/19908.1.1.asset,{Actor}「絶対に・・・絶対にだ！」
SoulRPG/Database/EnemyAI/19908.1.1.asset,{Actor}「お前をこの先には行かせない・・・！」
SoulRPG/Database/EnemyAI/10203.2.asset,{Actor}は爪で引っ掻いてきた。
SoulRPG/Database/EnemyAI/10301.asset,{Actor}は朽ちた特大剣を振り回してきた。
SoulRPG/Database/EnemyAI/10205.asset,{Actor}は大剣を振り回してきた。
SoulRPG/Database/EnemyAI/10303.1.asset,{Actor}は自然の力をその身に宿した。
SoulRPG/Database/EnemyAI/10104.asset,{Actor}は奇声をあげながら持っているナイフで襲いかかる。
SoulRPG/Database/EnemyAI/19909.1.2.asset,{Actor}は護りの体勢を取った。
SoulRPG/Database/FloorEvent/101004.asset,転送装置だ。次の階層へと続いているみたいだ。
SoulRPG/Database/FloorEvent/101004.asset,次の階層へ進みますか？
SoulRPG/Database/FloorEvent/101004.asset,はい
SoulRPG/Database/FloorEvent/101004.asset,いいえ
SoulRPG/Database/FloorEvent/101002.asset,・・・脳内に話しかけてくる。
=======
SoulRPG/Database/EnemyAI/19903.1.2.asset,{Actor}は熱された槍で攻撃してきた。
SoulRPG/Database/EnemyAI/19903.2.asset,{Actor}は獄炎槍を投げつけてきた。
SoulRPG/Database/EnemyAI/19904.1.1.asset,{Actor}は面妖な踊りを行った。
SoulRPG/Database/EnemyAI/19904.1.2.1.asset,{Actor}は大きく紫炎を纏う尻尾で攻撃してきた。
SoulRPG/Database/EnemyAI/19904.1.2.2.asset,{Actor}は紫炎弾を吐き出してきた。
SoulRPG/Database/EnemyAI/19905.1.asset,{Actor}はさらに魔力を溜め込んでいるようだ。
SoulRPG/Database/EnemyAI/19905.1.asset,{Actor}は自分自身にプロテクターを展開した。
SoulRPG/Database/EnemyAI/19905.2.asset,{Actor}は小さな星つぶてを放ってきた。
SoulRPG/Database/EnemyAI/19905.3.asset,{Actor}は溜めた魔力で何かしてくるようだ。
SoulRPG/Database/EnemyAI/19905.3.asset,{Actor}「星よ！我の味方となれ！」
SoulRPG/Database/EnemyAI/19905.4.asset,{Actor}は大きな隕石を降らせてきた。
SoulRPG/Database/EnemyAI/19905.5.asset,{Actor}に集う星が襲いかかる。
SoulRPG/Database/EnemyAI/19906.1.1.asset,{Actor}「良いだろう。私の連撃、とくと御覧あれ！」
SoulRPG/Database/EnemyAI/19906.1.1.asset,{Actor}「はあぁぁぁ！」
SoulRPG/Database/EnemyAI/19906.1.1.asset,{Actor}「せいやっ！」
SoulRPG/Database/EnemyAI/19906.1.1.asset,{Actor}「ラストッ！」
SoulRPG/Database/EnemyAI/19906.1.1.asset,{Actor}「ここまでとは・・・」
SoulRPG/Database/EnemyAI/19906.1.2.asset,{Actor}「一つ！」
SoulRPG/Database/EnemyAI/19906.1.3.asset,{Actor}「二つ！」
SoulRPG/Database/EnemyAI/19906.1.4.asset,{Actor}「三つ！」
SoulRPG/Database/EnemyAI/19906.2.1.asset,{Actor}「まだだ！」
SoulRPG/Database/EnemyAI/19906.2.2.asset,{Actor}「これでどうだ！」
SoulRPG/Database/EnemyAI/19907.1.1.asset,{Actor}はナイフに何か塗布した。
SoulRPG/Database/EnemyAI/19907.1.1.asset,{Actor}「・・・！」
SoulRPG/Database/EnemyAI/19907.1.1.asset,さらに反撃の体勢を取った。
SoulRPG/Database/EnemyAI/19907.1.2.asset,{Actor}は大量のナイフを投げてきた。
SoulRPG/Database/EnemyAI/19907.2.1.asset,なんとナイフが爆発した。
SoulRPG/Database/EnemyAI/19907.2.1.asset,{Actor}は特殊な火薬を塗布したナイフを投げてきた。
SoulRPG/Database/EnemyAI/19908.1.1.asset,{Actor}は朱い雷を身に纏った。
SoulRPG/Database/EnemyAI/19908.1.1.asset,{Actor}「うおおおおおお！」
SoulRPG/Database/EnemyAI/19908.1.1.asset,{Actor}「絶対に・・・絶対にだ！」
SoulRPG/Database/EnemyAI/19908.1.2.asset,{Actor}は炎を纏った大きな槍を振り回してきた。
SoulRPG/Database/EnemyAI/19908.1.3.asset,{Actor}は雷を纏った大きな槍を振り回してきた。
SoulRPG/Database/EnemyAI/19908.2.asset,{Actor}は朱い雷を纏った大きな槍を振り回してきた。
SoulRPG/Database/EnemyAI/19909.1.1.asset,{Actor}は精神を統一した。
SoulRPG/Database/EnemyAI/19909.1.1.asset,{Actor}は加護を授かった。
SoulRPG/Database/EnemyAI/19909.1.2.asset,{Actor}は護りの体勢を取った。
SoulRPG/Database/EnemyAI/19909.1.3.asset,{Actor}は勝利を誓った。
SoulRPG/Database/EnemyAI/19909.2.1.asset,{Actor}静かに大剣を構えた。
SoulRPG/Database/EnemyAI/19909.2.2.asset,{Actor}は静かに大剣を振り下ろす。
SoulRPG/Database/EnemyAI/19909.3.asset,{Actor}は全てを超越した力を放った。
SoulRPG/Database/EnemyAI/19910.1.asset,{Actor}「無駄です」
SoulRPG/Database/EnemyAI/19910.1.asset,さらに{Actor}は白い魔法弾を放ってきた。
SoulRPG/Database/EnemyAI/19910.2.asset,{Actor}は魔力で出来た刀を振り下ろしてきた。
SoulRPG/Database/EnemyAI/19910.3.asset,{Actor}は魔力の塊を爆発させた。
SoulRPG/Database/EnemyAI/19910.4.asset,{Actor}は魔力で出来た弓矢で攻撃してきた。
SoulRPG/Database/EnemyAI/19910.5.asset,{Actor}「終わらせます」
SoulRPG/Database/EnemyAI/19910.5.asset,{Actor}は白い魔力を増幅させている。
SoulRPG/Database/EnemyAI/19910.6.asset,{Actor}は増幅した魔力を{Target}に放った。
SoulRPG/Database/EnemyAI/19911.1.asset,{Actor}は果てしなく黒い魔力を放った。
SoulRPG/Database/EnemyAI/19911.1.asset,{Actor}「慈悲など無い」
SoulRPG/Database/EnemyAI/19911.2.asset,突然黄金色に輝く光が{Target}に舞い降りてきた。
SoulRPG/Database/EnemyAI/19911.2.asset,{SealedName}「この力をお前に託す。少しは楽になるだろう」
SoulRPG/Database/EnemyAI/19911.2.asset,{Actor}「茶番だ・・・」
SoulRPG/Database/EnemyAI/19911.2.asset,{Actor}は黒い魔法弾を放ってきた。
SoulRPG/Database/EnemyAI/19911.3.1.asset,{Actor}「時よ止まれ！」
SoulRPG/Database/EnemyAI/19911.4.asset,{Actor}「邪魔だ{SealedName}」
SoulRPG/Database/EnemyAI/19911.4.asset,{Actor}は黄金色の魂を消滅させた。
SoulRPG/Database/EnemyAI/19911.4.asset,{Actor}「これで貴様一人だ」
SoulRPG/Database/EnemyAI/19911.4.asset,{Actor}「終わらせる」
SoulRPG/Database/EnemyAI/19911.4.asset,{Actor}は果てしなく黒い魔法弾を放った。
SoulRPG/Database/FloorEvent/101001.asset,・・・脳内に話しかけてくる。
SoulRPG/Database/FloorEvent/101001.asset,「仄暗きこのダンジョンを制覇せよ」
SoulRPG/Database/FloorEvent/101001.asset,「そして我と同じモノを探し当てるがよい」
>>>>>>> 1428d424da51d63f468f9f4f1c72ddb3144ee69c
SoulRPG/Database/FloorEvent/101002.asset,「よくぞ我の片割れを見つけてくれた」
SoulRPG/Database/FloorEvent/101002.asset,「だがしかし、これ以降はまだ未実装となっている」
SoulRPG/Database/FloorEvent/101002.asset,「鋭意開発中となっているので期待してて欲しい」
SoulRPG/Database/FloorEvent/101002.asset,「もしよろしければ応援コメントを書いてくれると大変喜ばしい」
SoulRPG/Database/FloorEvent/101002.asset,「ではまた会おう」
<<<<<<< HEAD
SoulRPG/Database/FloorEvent/102004.5.0.asset,「馬鹿な・・・そんなはずは・・・」
SoulRPG/Database/FloorEvent/102004.5.0.asset,「あり得ない・・・」
SoulRPG/Database/FloorEvent/102004.5.0.asset,「あり得ない・・・！」
SoulRPG/Database/FloorEvent/102004.4.0.asset,「待て・・・」
SoulRPG/Database/FloorEvent/102004.4.0.asset,「まだ終わりではない・・・」
SoulRPG/Database/FloorEvent/102004.4.0.asset,蒼い魂が消えてゆく。
SoulRPG/Database/FloorEvent/102004.4.0.asset,「我は破壊神」
SoulRPG/Database/FloorEvent/102004.4.0.asset,「貴様を底知れぬ絶望へと突き落とす」
SoulRPG/Database/FloorEvent/102004.4.0.asset,「己の無力さを知れ」
SoulRPG/Database/FloorEvent/101003.asset,安らかな光が周囲を漂う。休憩出来そうだ。
SoulRPG/Database/FloorEvent/101001.asset,「仄暗きこのダンジョンを制覇せよ」
SoulRPG/Database/FloorEvent/101001.asset,「そして我と同じモノを探し当てるがよい」
SoulRPG/Database/FloorEvent/102002.asset,「ありがとうございます。たくさんの魂を解放してくれてますね」
SoulRPG/Database/FloorEvent/102002.asset,「ですが・・・その・・・言いにくいのですが」
SoulRPG/Database/FloorEvent/102002.asset,\u300C\u3053\u308C\u306F\
SoulRPG/Database/FloorEvent/102002.asset,と言われるもので、この先はまだ存在しないようです」
SoulRPG/Database/FloorEvent/102002.asset,「もう少しだけ待っててください」
SoulRPG/Database/FloorEvent/102002.asset,「可能であればコメントを書いてくれるととても喜びます」
SoulRPG/Database/FloorEvent/102002.asset,「それでは、期待して待っててくださいね」
SoulRPG/Database/FloorEvent/102004.0.asset,「ありがとうございます。<color=#FFAAAA>{SealedName}</color>も報われるでしょう」
SoulRPG/Database/FloorEvent/102004.0.asset,「これで、この世界で一番強いのは、あなた」
SoulRPG/Database/FloorEvent/102004.0.asset,「あなたは、<color=#AAAAFF>{SealedName}</color>なの」
SoulRPG/Database/FloorEvent/102004.0.asset,あなたは<color=#AAAAFF>{SealedName}</color>ですか？
SoulRPG/Database/FloorEvent/102004.0.asset,「これで・・・」
SoulRPG/Database/FloorEvent/102004.0.asset,「<color=#AAAAFF>{SealedName}</color>たり得る力を持っているの」
SoulRPG/Database/FloorEvent/102004.2.asset,「これで私も更なる高みへと目指せます」
SoulRPG/Database/FloorEvent/102004.2.asset,「ふふふ」
SoulRPG/Database/FloorEvent/102004.2.asset,「それでは次を待ちましょう」
SoulRPG/Database/FloorEvent/102004.2.asset,「あなたを超える、次の魂を・・・」
SoulRPG/Database/FloorEvent/102003.0.1.asset,黄金色の魂と戦いますか？
SoulRPG/Database/FloorEvent/102004.1.0.asset,「そうです。あなたは、<color=#AAAAFF>{SealedName}</color>なのです」
SoulRPG/Database/FloorEvent/102003.2.0.asset,「！？・・・」
SoulRPG/Database/FloorEvent/102003.2.0.asset,「私を解放しに来たのでは無いのか？」
SoulRPG/Database/FloorEvent/102003.2.0.asset,「では何のための力か？」
SoulRPG/Database/FloorEvent/102003.2.0.asset,「・・・元凶を断つ？」
SoulRPG/Database/FloorEvent/102003.2.0.asset,「・・・エアリー・・・？」
SoulRPG/Database/FloorEvent/102003.2.0.asset,突然目眩がした。
SoulRPG/Database/FloorEvent/102004.3.asset,「なぜ黄金色の魂を倒さないのですか？」
SoulRPG/Database/FloorEvent/102004.3.asset,「私に盾突くということですか？」
SoulRPG/Database/FloorEvent/102004.3.asset,「この世界を作り上げた私に？」
SoulRPG/Database/FloorEvent/102004.3.asset,「いいでしょう」
SoulRPG/Database/FloorEvent/102004.3.asset,「その全てが無意味だという事を、教えます」
SoulRPG/Database/FloorEvent/102004.3.asset,蒼い魂がゆっくりと姿を形作る。
SoulRPG/Database/FloorEvent/102003.0.0.asset,黄金色の魂が形を表してくる。
=======
SoulRPG/Database/FloorEvent/101003.asset,安らかな光が周囲を漂う。休憩出来そうだ。
SoulRPG/Database/FloorEvent/101004.asset,転送装置だ。次の階層へと続いているみたいだ。
SoulRPG/Database/FloorEvent/101004.asset,次の階層へ進みますか？
SoulRPG/Database/FloorEvent/101004.asset,はい
SoulRPG/Database/FloorEvent/101004.asset,いいえ
>>>>>>> 1428d424da51d63f468f9f4f1c72ddb3144ee69c
SoulRPG/Database/FloorEvent/102001.asset,「・・・もしかして私が視えるのですか？」
SoulRPG/Database/FloorEvent/102001.asset,「お願いです。この先のダンジョンに眠る魂達を解放してあげてください」
SoulRPG/Database/FloorEvent/102001.asset,「中にはあなたに敵対する魂もいると思いますが、倒して構いません」
SoulRPG/Database/FloorEvent/102001.asset,「・・・！？」
SoulRPG/Database/FloorEvent/102001.asset,「それのみが我々を解放する術なのです」
